"Date","EUR","DNK","CZE","HUN","POL","SWE","NOR"
2013-10-03,1.1869,8.8539,30.2891,351.6833,4.9888,10.2615,9.6259
2013-10-04,1.1822,8.819,30.2273,351.0028,4.9711,10.2967,9.5801
2013-10-07,1.1849,8.8391,30.2204,350.2859,4.9697,10.3268,9.5982
2013-10-08,1.1846,8.837,30.2239,349.6346,4.9599,10.3224,9.5905
2013-10-09,1.1787,8.7923,30.1671,349.1006,4.9474,10.3014,9.5684
2013-10-10,1.1799,8.8018,30.1216,348.0948,4.9431,10.3817,9.6453
2013-10-11,1.1757,8.77,30.0132,347.2426,4.9302,10.3162,9.5576
2013-10-14,1.1789,8.7932,30.1187,349.5322,4.9306,10.3439,9.5701
2013-10-15,1.1826,8.8205,30.3159,349.9171,4.9353,10.3787,9.6099
2013-10-16,1.1808,8.8074,30.3273,348.5802,4.9162,10.3651,9.5872
2013-10-17,1.1819,8.815,30.366,347.7676,4.9303,10.3347,9.5827
2013-10-18,1.182,8.8164,30.5073,347.0326,4.9322,10.3936,9.5608
2013-10-21,1.1816,8.8139,30.5089,346.742,4.9304,10.3439,9.5498
2013-10-22,1.1772,8.7812,30.3601,344.4365,4.9005,10.3306,9.5561
2013-10-23,1.173,8.7506,30.2844,342.5275,4.9024,10.3134,9.5655
2013-10-24,1.1713,8.7367,30.1285,342.7479,4.8941,10.2888,9.5345
2013-10-25,1.172,8.7414,30.154,342.9364,4.8999,10.2324,9.5266
2013-10-28,1.1702,8.729,30.1147,342.0217,4.8902,10.2226,9.5054
2013-10-29,1.1662,8.6983,30.0227,343.1771,4.8786,10.236,9.4529
2013-10-30,1.1675,8.7076,30.0351,343.0328,4.8679,10.2416,9.4502
2013-10-31,1.1819,8.8155,30.4699,348.796,4.9447,10.3975,9.5573
2013-11-01,1.1805,8.805,30.5395,351.1057,4.9552,10.4063,9.503
2013-11-04,1.1807,8.8058,30.4919,349.9263,4.9346,10.3654,9.4802
2013-11-05,1.1906,8.8802,30.7641,353.9538,4.9805,10.4652,9.5834
2013-11-06,1.1887,8.8669,30.6586,352.9112,4.959,10.444,9.5804
2013-11-07,1.1991,8.9429,32.3386,355.6168,5.0146,10.4834,9.6798
2013-11-08,1.1981,8.9365,32.3147,355.724,5.0229,10.5603,9.8517
2013-11-11,1.1913,8.8856,32.1735,355.1395,5.0207,10.485,9.7919
2013-11-12,1.1853,8.8409,32.0318,354.4312,4.987,10.5781,9.873
2013-11-13,1.1929,8.8972,32.316,356.4526,5.0068,10.6998,9.9417
2013-11-14,1.1956,8.9181,32.4889,357.0274,5.0109,10.7264,9.9552
2013-11-15,1.1944,8.9089,32.4265,356.2026,5.0008,10.7128,9.8621
2013-11-18,1.1913,8.8862,32.3249,353.7116,4.9741,10.6209,9.8428
2013-11-19,1.1905,8.8797,32.5524,353.5731,4.9734,10.6647,9.8047
2013-11-20,1.2011,8.9592,32.7844,356.3705,5.0279,10.7101,9.8599
2013-11-21,1.1995,8.9469,32.6686,357.5859,5.0331,10.7428,9.8681
2013-11-22,1.1971,8.9283,32.6785,357.4782,5.0244,10.6647,9.8372
2013-11-25,1.1961,8.9204,32.6501,356.931,5.0187,10.6366,9.9108
2013-11-26,1.1932,8.9,32.6162,355.6574,5.0162,10.641,9.8992
2013-11-27,1.1992,8.945,32.7902,358.9382,5.0416,10.6979,9.9173
2013-11-28,1.202,8.9655,32.8887,360.2831,5.0471,10.7157,9.9603
2013-11-29,1.2032,8.975,32.9453,362.5292,5.0562,10.7059,10.0244
2013-12-02,1.2074,9.0072,33.1369,366.7103,5.0728,10.7166,10.0302
2013-12-03,1.2079,9.0102,33.2145,365.2414,5.0762,10.698,10.0089
2013-12-04,1.2057,8.9934,33.1184,364.0145,5.0627,10.6434,10.0376
2013-12-05,1.1951,8.9151,32.8021,360.4076,5.0094,10.6092,10.0499
2013-12-06,1.1951,8.9155,32.8466,359.8501,4.9995,10.6611,10.0819
2013-12-09,1.1944,8.91,32.8612,360.8604,4.9991,10.7172,10.0702
2013-12-10,1.193,8.9002,32.718,358.8649,4.9872,10.7352,10.0369
2013-12-11,1.1869,8.8552,32.5647,359.6052,4.9634,10.7216,10.0206
2013-12-12,1.187,8.856,32.6346,360.0213,4.9653,10.7609,10.0772
2013-12-13,1.1854,8.845,32.6314,357.8823,4.9542,10.7169,10.082
2013-12-16,1.185,8.8411,32.6501,355.5941,4.9487,10.7223,10.0574
2013-12-17,1.1829,8.8248,32.7632,353.2999,4.9448,10.6888,9.9708
2013-12-18,1.1911,8.8855,32.9365,354.8066,4.9816,10.7067,10.0209
2013-12-19,1.1972,8.9314,33.1047,358.1887,4.9856,10.7767,10.0826
2013-12-20,1.1965,8.927,33.0745,357.2715,4.9757,10.7394,10.0723
2013-12-23,1.1934,8.9041,32.85,355.0183,4.9616,10.7102,10.0411
2013-12-24,1.1959,8.9224,32.9377,355.4951,4.9617,10.7612,10.1085
2013-12-27,1.1973,8.9317,32.8395,354.712,4.967,10.7252,10.1007
2013-12-30,1.1964,8.9253,32.788,354.5481,4.9611,10.6224,10.0416
2013-12-31,1.2004,8.9545,32.8976,356.6442,4.9819,10.5919,10.0408
2014-01-02,1.2036,8.977,33.1063,358.7447,5.0141,10.6681,10.0785
2014-01-03,1.208,9.0101,33.2818,361.1326,5.0378,10.7067,10.0844
2014-01-06,1.2029,8.9731,33.065,360.0484,5.0239,10.6933,10.1164
2014-01-07,1.2052,8.9906,33.0877,361.778,5.0339,10.6935,10.1123
2014-01-08,1.211,9.0352,33.2537,363.4905,5.0571,10.7994,10.1964
2014-01-09,1.2119,9.0415,33.2205,362.7071,5.0624,10.8133,10.2114
2014-01-10,1.2057,8.9968,33.0568,359.8656,5.02,10.7054,10.1549
2014-01-13,1.2,8.9546,32.832,358.3069,4.9841,10.6494,10.0286
2014-01-14,1.2026,8.974,32.9693,359.3492,4.9833,10.5869,10.0143
2014-01-15,1.2025,8.9731,32.9838,361.1261,4.9993,10.592,10.0328
2014-01-16,1.2018,8.9681,33.0313,361.4288,5.0091,10.5692,10.1069
2014-01-17,1.213,9.0522,33.3279,364.9633,5.0504,10.6277,10.1308
2014-01-20,1.2107,9.0345,33.3481,365.6375,5.0365,10.6416,10.1477
2014-01-21,1.2157,9.0716,33.5067,368.3156,5.0632,10.6938,10.1716
2014-01-22,1.2225,9.1228,33.6359,369.8065,5.0885,10.7345,10.2107
2014-01-23,1.2156,9.0713,33.3994,370.3895,5.0807,10.693,10.1718
2014-01-24,1.2058,8.9984,33.1632,368.9285,5.0705,10.6319,10.1454
2014-01-27,1.2122,9.0453,33.3323,370.8149,5.1004,10.6598,10.2168
2014-01-28,1.2138,9.0569,33.3509,369.9581,5.0993,10.667,10.172
2014-01-29,1.2131,9.0523,33.4186,374.4112,5.1162,10.7017,10.2176
2014-01-30,1.2164,9.0769,33.5665,376.7548,5.1452,10.7606,10.3057
2014-01-31,1.2189,9.0947,33.5952,380.5622,5.1815,10.7576,10.3378
2014-02-03,1.2082,9.0156,33.3164,376.8877,5.1217,10.6682,10.2326
2014-02-04,1.2062,9.0014,33.2566,373.1314,5.086,10.6345,10.251
2014-02-05,1.205,8.992,33.1892,372.8497,5.0488,10.6483,10.1796
2014-02-06,1.2004,8.9574,32.9981,368.1528,5.0169,10.6028,10.1133
2014-02-07,1.2038,8.9835,33.1395,371.8686,5.0303,10.65,10.144
2014-02-10,1.2015,8.9659,33.1,374.614,5.0198,10.629,10.0553
2014-02-11,1.2053,8.9945,33.1271,374.3493,5.031,10.5943,10.0763
2014-02-12,1.2206,9.1077,33.6057,376.1773,5.0755,10.7002,10.1424
2014-02-13,1.2174,9.0845,33.4948,378.9818,5.0666,10.7553,10.1537
2014-02-14,1.2226,9.1233,33.5149,378.0025,5.0715,10.8002,10.1914
2014-02-17,1.2197,9.1013,33.4208,376.275,5.0521,10.7995,10.1692
2014-02-18,1.2144,9.0617,33.2175,377.3869,5.0392,10.8242,10.101
2014-02-19,1.2153,9.0692,33.2445,379.9509,5.0666,10.8514,10.0931
2014-02-20,1.2148,9.0658,33.2613,378.729,5.0653,10.9085,10.1765
2014-02-21,1.214,9.0592,33.2457,376.7916,5.0434,10.9152,10.1431
2014-02-24,1.2116,9.041,33.1312,375.4848,5.037,10.8113,10.0468
2014-02-25,1.2146,9.0642,33.1782,375.181,5.0401,10.8353,10.0701
2014-02-26,1.2176,9.086,33.2881,377.3843,5.0753,10.8495,10.0974
2014-02-27,1.2185,9.0928,33.3128,378.8199,5.0792,10.8778,10.0852
2014-02-28,1.2134,9.055,33.1605,376.1844,5.0616,10.735,10.0402
2014-03-03,1.2137,9.0572,33.1937,379.998,5.0982,10.7779,10.0783
2014-03-04,1.2133,9.0544,33.2077,376.835,5.0828,10.7562,10.0243
2014-03-05,1.2177,9.0872,33.3212,377.0004,5.0983,10.7517,10.0217
2014-03-06,1.2079,9.0143,33.041,372.6733,5.0444,10.7083,10.0123
2014-03-07,1.2062,9.0019,32.988,377.2854,5.0709,10.6906,10.0058
2014-03-10,1.1984,8.9434,32.7914,374.3414,5.0519,10.6238,9.9229
2014-03-11,1.1991,8.9484,32.7871,375.9077,5.0624,10.5927,9.8966
2014-03-12,1.1943,8.9134,32.6722,374.5427,5.0501,10.5658,9.8899
2014-03-13,1.1975,8.9376,32.7433,374.6607,5.0694,10.5987,9.8935
2014-03-14,1.1943,8.9129,32.6609,373.2687,5.0586,10.6093,9.9044
2014-03-17,1.1951,8.9193,32.7442,372.6286,5.0507,10.57,9.8975
2014-03-18,1.1913,8.8917,32.6548,370.053,5.0146,10.5099,9.8825
2014-03-19,1.1955,8.9232,32.8758,371.3893,5.0188,10.575,9.9586
2014-03-20,1.1979,8.9414,32.9098,373.8857,5.0322,10.5845,10.0093
2014-03-21,1.1969,8.9342,32.8683,374.9899,5.0271,10.6201,9.9941
2014-03-24,1.1963,8.9306,32.8177,374.8098,5.023,10.6002,9.9646
2014-03-25,1.1981,8.9433,32.8131,373.7183,5.0197,10.6086,9.9848
2014-03-26,1.2016,8.9703,32.963,374.7732,5.0226,10.6978,10.0146
2014-03-27,1.209,9.0268,33.1204,376.2774,5.036,10.7659,9.9821
2014-03-28,1.2097,9.0316,33.1801,373.6205,5.0466,10.8199,9.9936
2014-03-31,1.2096,9.0308,33.1839,371.7073,5.0369,10.8084,9.9828
2014-04-01,1.206,9.0031,33.1442,370.7824,5.0383,10.7374,9.9434
2014-04-02,1.2082,9.0197,33.1758,371.3636,5.0412,10.7781,9.9375
2014-04-03,1.2092,9.0269,33.1986,371.2986,5.0349,10.8437,9.9549
2014-04-04,1.2115,9.0444,33.2454,370.3977,5.0411,10.8602,9.949
2014-04-07,1.2088,9.0247,33.1446,370.8525,5.0437,10.8536,9.9694
2014-04-08,1.2143,9.0662,33.3098,370.5958,5.0616,10.8793,10.0152
2014-04-09,1.2115,9.0453,33.2077,370.9784,5.0514,10.8892,9.9653
2014-04-10,1.2085,9.0228,33.1742,368.5158,5.0414,10.9598,9.9283
2014-04-11,1.2041,8.9901,33.0398,368.387,5.0342,10.9243,9.9129
2014-04-14,1.2113,9.044,33.2701,371.7408,5.0605,10.9803,9.99
2014-04-15,1.2102,9.0358,33.2422,373.1453,5.0766,10.99,9.9536
2014-04-16,1.2161,9.0801,33.4178,375.4169,5.102,11.0805,10.0354
2014-04-17,1.2149,9.0709,33.3815,372.9104,5.0861,11.0743,10.0492
2014-04-22,1.2194,9.1049,33.4948,373.6277,5.1101,11.079,10.0672
2014-04-23,1.2134,9.0599,33.3165,373.2806,5.0848,11.0272,10.0583
2014-04-24,1.2157,9.0742,33.3605,375.754,5.1035,11.0515,10.0894
2014-04-25,1.2149,9.0692,33.3304,376.6651,5.1162,11.0771,10.0866
2014-04-28,1.214,9.0622,33.3263,375.6323,5.1072,10.9936,10.0895
2014-04-29,1.219,9.099,33.4629,375.9413,5.1191,11.0555,10.108
2014-04-30,1.2179,9.0903,33.4521,374.2858,5.114,11.0056,10.0584
2014-05-01,1.2185,9.0949,33.461,373.7493,5.1075,10.9863,10.0328
2014-05-02,1.217,9.0834,33.4166,374.1802,5.1184,10.9922,10.0257
2014-05-06,1.2196,9.1028,33.4572,374.1704,5.1215,11.0486,10.0507
2014-05-07,1.2184,9.0943,33.411,371.551,5.1057,11.0162,10.0195
2014-05-08,1.2228,9.1272,33.5061,371.1342,5.1167,11.0279,9.9736
2014-05-09,1.2243,9.1379,33.5302,372.3237,5.1199,11.0567,9.9637
2014-05-12,1.2266,9.1558,33.6128,372.1162,5.1296,11.0748,9.9932
2014-05-13,1.2285,9.1702,33.6846,372.8906,5.1367,11.0327,9.9776
2014-05-14,1.2238,9.1349,33.6017,371.6909,5.1272,11.006,9.9384
2014-05-15,1.2246,9.1409,33.6218,373.5801,5.1344,11.0253,9.985
2014-05-16,1.228,9.1669,33.7071,374.0842,5.1408,11.0535,9.9919
2014-05-19,1.2266,9.1564,33.7129,374.2345,5.1389,11.0906,9.9771
2014-05-20,1.2301,9.1821,33.801,375.0475,5.1505,11.0931,10.0153
2014-05-21,1.2352,9.2211,33.9252,375.0241,5.163,11.106,10.0521
2014-05-22,1.2345,9.2144,33.8896,374.4387,5.1481,11.1108,10.0271
2014-05-23,1.2355,9.2215,33.8891,373.3977,5.1334,11.1953,10.0364
2014-05-27,1.2342,9.2113,33.8553,374.6548,5.1324,11.1474,10.0255
2014-05-28,1.2288,9.1715,33.7893,373.7007,5.1054,11.1039,9.9722
2014-05-29,1.2279,9.1642,33.7304,371.217,5.0864,11.0921,9.9414
2014-05-30,1.2292,9.1739,33.8024,372.2338,5.0838,11.2041,10.0216
2014-06-02,1.2316,9.1922,33.8724,373.6518,5.0979,11.2004,10.0565
2014-06-03,1.2289,9.1725,33.766,375.29,5.1015,11.1922,10.0594
2014-06-04,1.2299,9.1793,33.7663,375.9872,5.0892,11.1448,10.045
2014-06-05,1.2333,9.2032,33.8652,375.0604,5.1028,11.2247,10.0833
2014-06-06,1.2309,9.1853,33.7966,372.482,5.0403,11.1281,9.9989
2014-06-09,1.2356,9.2195,33.9191,375.641,5.0704,11.2172,10.0273
2014-06-10,1.2374,9.233,33.9613,377.3421,5.0865,11.2271,10.0149
2014-06-11,1.2405,9.2557,34.0462,379.0419,5.1029,11.2367,10.0687
2014-06-12,1.2429,9.2719,34.0767,380.4147,5.1109,11.2664,10.0895
2014-06-13,1.2537,9.3508,34.4022,384.6282,5.1649,11.2747,10.174
2014-06-16,1.2515,9.3318,34.3437,385.1512,5.1848,11.2523,10.1679
2014-06-17,1.2529,9.3418,34.3715,385.6739,5.1887,11.269,10.1813
2014-06-18,1.2481,9.306,34.3061,383.062,5.1663,11.2831,10.2131
2014-06-19,1.2511,9.3286,34.3364,381.6607,5.1771,11.4044,10.4547
2014-06-20,1.2535,9.3459,34.4045,384.1335,5.2272,11.4701,10.4486
2014-06-23,1.2513,9.3289,34.3714,382.0543,5.2049,11.4024,10.4058
2014-06-24,1.2482,9.3053,34.2441,381.5105,5.1828,11.4251,10.3863
2014-06-25,1.2455,9.2851,34.1526,382.0289,5.1591,11.4384,10.4382
2014-06-26,1.2515,9.3315,34.3707,386.4966,5.1972,11.4888,10.469
2014-06-27,1.2475,9.3012,34.2491,386.2033,5.1849,11.463,10.441
2014-06-30,1.2488,9.3101,34.2827,386.5588,5.1915,11.4339,10.4917
2014-07-01,1.2528,9.3408,34.3825,391.4304,5.2158,11.4797,10.5744
2014-07-02,1.2574,9.3776,34.504,392.005,5.2185,11.5183,10.5961
2014-07-03,1.2596,9.3922,34.5556,390.9133,5.2182,11.6972,10.6206
2014-07-04,1.2619,9.4091,34.638,391.6947,5.2297,11.7455,10.6219
2014-07-07,1.2598,9.3929,34.5666,390.7659,5.2197,11.7032,10.5585
2014-07-08,1.2575,9.3758,34.5167,388.9537,5.1988,11.6931,10.5806
2014-07-09,1.2565,9.3666,34.4808,389.3744,5.1839,11.627,10.5483
2014-07-10,1.2581,9.3794,34.5302,390.2531,5.2113,11.6036,10.5474
2014-07-11,1.2576,9.3764,34.5033,390.1555,5.2095,11.6188,10.5599
2014-07-14,1.2541,9.3515,34.4087,388.4057,5.1905,11.6074,10.5427
2014-07-15,1.2634,9.4208,34.66,390.8943,5.2281,11.6697,10.6364
2014-07-16,1.2665,9.4441,34.7577,391.524,5.2328,11.7022,10.6227
2014-07-17,1.2645,9.4296,34.7103,392.1959,5.2361,11.6723,10.6012
2014-07-18,1.2634,9.4205,34.6634,391.5088,5.2304,11.6822,10.5704
2014-07-21,1.2622,9.4124,34.6803,391.0056,5.2378,11.6899,10.5798
2014-07-22,1.2666,9.4446,34.8126,390.0998,5.2423,11.6825,10.565
2014-07-23,1.2656,9.4377,34.7401,388.9373,5.2329,11.6427,10.5459
2014-07-24,1.2602,9.3976,34.6336,387.7467,5.2186,11.6145,10.5437
2014-07-25,1.2638,9.4238,34.7285,389.3685,5.2335,11.5829,10.5563
2014-07-28,1.2649,9.4316,34.7678,390.317,5.2423,11.6135,10.5736
2014-07-29,1.2636,9.4218,34.7348,392.1929,5.2426,11.5968,10.579
2014-07-30,1.2635,9.4212,34.7966,393.3631,5.2523,11.6435,10.584
2014-07-31,1.2618,9.4067,34.9004,396.5865,5.2716,11.6604,10.6333
2014-08-01,1.2538,9.3481,34.6823,393.6414,5.2417,11.5646,10.5661
2014-08-04,1.2549,9.3563,34.7116,393.7365,5.2381,11.6075,10.5615
2014-08-05,1.2619,9.4085,35.0229,397.6781,5.2779,11.6242,10.5879
2014-08-06,1.2602,9.3955,35.0069,399.004,5.2946,11.6412,10.5724
2014-08-07,1.2615,9.4048,35.0623,397.2082,5.3022,11.6425,10.5363
2014-08-08,1.2523,9.3358,34.8989,392.2431,5.2659,11.5722,10.465
2014-08-11,1.2541,9.3501,34.9219,392.9372,5.2671,11.5221,10.3736
2014-08-12,1.2581,9.3801,35.0953,394.6479,5.2822,11.5634,10.3747
2014-08-13,1.2477,9.3021,34.7455,391.4356,5.2259,11.4693,10.282
2014-08-14,1.2471,9.2971,34.7213,389.8638,5.2143,11.43,10.2608
2014-08-15,1.2467,9.295,34.7576,391.2117,5.2388,11.4374,10.2635
2014-08-18,1.2514,9.3304,34.9515,392.4893,5.2393,11.4701,10.2962
2014-08-19,1.2477,9.3027,34.878,390.9017,5.2191,11.4158,10.2342
2014-08-20,1.2528,9.3408,34.9921,393.7561,5.244,11.4811,10.2776
2014-08-21,1.2494,9.3145,34.7395,392.3484,5.2306,11.4422,10.2086
2014-08-22,1.2524,9.3366,34.9259,392.365,5.2443,11.4647,10.2185
2014-08-26,1.2555,9.3592,34.83,393.1702,5.2539,11.5065,10.2338
2014-08-27,1.2561,9.3621,34.7896,393.1148,5.2721,11.513,10.2475
2014-08-28,1.2586,9.3788,35.0481,397.5653,5.3144,11.564,10.2498
2014-08-29,1.2609,9.3934,34.9825,397.5606,5.3129,11.5778,10.2607
2014-09-01,1.2647,9.4217,35.0867,397.4345,5.3213,11.6248,10.2923
2014-09-02,1.258,9.3682,34.9211,397.2398,5.2998,11.5667,10.2226
2014-09-03,1.2523,9.3269,34.6736,392.8217,5.2541,11.5382,10.2448
2014-09-04,1.2646,9.4148,34.9812,396.4252,5.3024,11.5767,10.2578
2014-09-05,1.2595,9.3775,34.7693,395.3541,5.2653,11.5738,10.2555
2014-09-08,1.2481,9.2923,34.5,392.4172,5.2169,11.4418,10.1971
2014-09-09,1.2472,9.286,34.5442,394.5558,5.2378,11.4612,10.2321
2014-09-10,1.2502,9.3057,34.5648,393.7424,5.2454,11.4576,10.2497
2014-09-11,1.2544,9.3361,34.6142,394.6611,5.2613,11.5504,10.343
2014-09-12,1.2544,9.3372,34.6123,394.7429,5.2693,11.5799,10.3418
2014-09-15,1.2547,9.3393,34.5796,394.3385,5.2644,11.5597,10.3946
2014-09-16,1.2531,9.329,34.4924,393.5954,5.2576,11.561,10.3995
2014-09-17,1.2596,9.3782,34.6923,394.0684,5.2723,11.6468,10.4673
2014-09-18,1.2684,9.443,34.9203,395.5379,5.3253,11.6602,10.3726
2014-09-19,1.2703,9.4565,34.983,395.3192,5.312,11.6709,10.3764
2014-09-22,1.2734,9.4785,35.0212,397.7207,5.3212,11.686,10.3865
2014-09-23,1.2718,9.4661,34.9863,395.7482,5.3061,11.6788,10.384
2014-09-24,1.2773,9.508,35.1477,395.8253,5.3287,11.7171,10.4235
2014-09-25,1.2807,9.5328,35.2127,398.3341,5.3501,11.7709,10.4466
2014-09-26,1.2795,9.5234,35.2196,399.4852,5.3469,11.7876,10.473
2014-09-29,1.2804,9.5306,35.2599,399.4239,5.3515,11.7859,10.4831
2014-09-30,1.2833,9.5527,35.3012,398.6589,5.36,11.6874,10.4131
2014-10-01,1.2866,9.5758,35.3432,398.4235,5.3717,11.7086,10.4627
2014-10-02,1.2738,9.4825,35.0423,394.5108,5.3196,11.6059,10.4138
2014-10-03,1.2758,9.4976,35.0689,395.2416,5.3438,11.6147,10.4101
2014-10-06,1.2735,9.48,34.9813,391.8397,5.3246,11.5768,10.4134
2014-10-07,1.2736,9.481,34.9699,392.1343,5.3286,11.5781,10.4242
2014-10-08,1.2671,9.4318,34.8307,389.1464,5.309,11.5866,10.3962
2014-10-09,1.2714,9.4634,34.945,388.8884,5.3096,11.6276,10.4259
2014-10-10,1.2696,9.4503,34.956,388.5364,5.3153,11.5949,10.4412
2014-10-13,1.2662,9.4264,34.8655,386.8571,5.3105,11.5197,10.4442
2014-10-14,1.2568,9.3561,34.6172,385.0934,5.2821,11.5147,10.4417
2014-10-15,1.2495,9.3028,34.4104,383.3502,5.2616,11.4858,10.4798
2014-10-16,1.2534,9.3327,34.5243,385.929,5.2907,11.4993,10.5479
2014-10-17,1.2608,9.3881,34.6681,385.5249,5.3241,11.5613,10.5656
2014-10-20,1.2621,9.3985,34.7963,387.3535,5.3318,11.612,10.6047
2014-10-21,1.2673,9.4375,34.9571,388.6305,5.3514,11.6601,10.5875
2014-10-22,1.2673,9.4361,35.113,388.7926,5.3572,11.6558,10.5962
2014-10-23,1.2676,9.4374,35.1099,390.837,5.3653,11.6407,10.5451
2014-10-24,1.2695,9.4513,35.1163,391.6589,5.3491,11.6614,10.5986
2014-10-27,1.2692,9.4483,35.1928,392.4669,5.3612,11.7641,10.6608
2014-10-28,1.2674,9.4356,35.217,391.1813,5.3463,11.8399,10.6808
2014-10-29,1.2655,9.4211,35.1137,391.3927,5.3398,11.7887,10.7276
2014-10-30,1.2696,9.4513,35.2529,391.7834,5.3465,11.7573,10.7415
2014-10-31,1.277,9.5046,35.5237,393.8265,5.3791,11.8403,10.8018
2014-11-03,1.2799,9.5273,35.5832,395.8407,5.4011,11.8326,10.8427
2014-11-04,1.2734,9.4778,35.3651,393.4828,5.3833,11.8179,10.9713
2014-11-05,1.2792,9.5188,35.5811,397.2573,5.4072,11.7792,10.9039
2014-11-06,1.2788,9.5135,35.5068,396.3729,5.3916,11.7614,10.8935
2014-11-07,1.2763,9.4934,35.3663,394.7216,5.3931,11.7928,10.8413
2014-11-10,1.2754,9.4871,35.1881,392.1581,5.3774,11.7565,10.7641
2014-11-11,1.2773,9.5035,35.2828,392.8079,5.3878,11.774,10.8206
2014-11-12,1.2687,9.4417,35.0399,388.8037,5.3509,11.7296,10.7024
2014-11-13,1.2613,9.3878,34.8466,385.5611,5.3385,11.6901,10.6733
2014-11-14,1.2538,9.3323,34.7462,383.2574,5.2979,11.5973,10.5932
2014-11-17,1.2562,9.3501,34.7853,384.5481,5.3023,11.6205,10.6115
2014-11-18,1.2485,9.2946,34.5461,381.3804,5.2641,11.5407,10.5279
2014-11-19,1.2493,9.2991,34.6096,381.1874,5.2663,11.5789,10.636
2014-11-20,1.2521,9.3193,34.6503,381.2745,5.2754,11.6217,10.6128
2014-11-21,1.2631,9.3986,34.9635,384.2702,5.2997,11.6932,10.6466
2014-11-24,1.2622,9.391,34.8342,385.956,5.2943,11.6771,10.642
2014-11-25,1.2595,9.3702,34.7468,386.1598,5.2629,11.6856,10.7126
2014-11-26,1.2606,9.3785,34.7653,387.2613,5.2681,11.6554,10.7393
2014-11-27,1.2598,9.3721,34.7881,387.0471,5.2643,11.6915,10.8897
2014-11-28,1.2565,9.3492,34.7197,384.9032,5.253,11.6587,10.9733
2014-12-01,1.2602,9.3755,34.7885,385.9174,5.2648,11.655,10.9289
2014-12-02,1.2621,9.3897,34.868,388.1196,5.258,11.7352,10.9612
2014-12-03,1.2752,9.4885,35.2184,391.7921,5.294,11.8073,11.0541
2014-12-04,1.2624,9.3922,34.8425,387.621,5.2476,11.722,11.0505
2014-12-05,1.2681,9.4334,34.9932,389.166,5.2721,11.7904,11.1369
2014-12-08,1.2711,9.4567,35.0811,389.426,5.287,11.8091,11.1843
2014-12-09,1.263,9.3962,34.8753,386.7559,5.2566,11.7598,11.1287
2014-12-10,1.2639,9.4026,34.9004,387.8947,5.2722,11.814,11.2562
2014-12-11,1.2678,9.4294,35.0093,390.7385,5.2955,11.8597,11.4252
2014-12-12,1.2598,9.3702,34.7562,389.0733,5.2655,11.8444,11.5262
2014-12-15,1.2571,9.3519,34.6673,388.0559,5.2514,11.925,11.5854
2014-12-16,1.2574,9.3564,34.7185,394.6144,5.3031,11.98,11.7697
2014-12-17,1.2621,9.3898,34.8591,395.7071,5.3377,12,11.641
2014-12-18,1.2732,9.4719,35.1412,399.4125,5.4142,12.0514,11.5583
2014-12-19,1.2753,9.4852,35.2563,403.8945,5.4349,12.0824,11.5015
2014-12-22,1.2751,9.4872,35.1853,400.0014,5.4374,12.155,11.5379
2014-12-23,1.2748,9.4835,35.3273,402.5955,5.4766,12.0957,11.5322
2014-12-24,1.274,9.4775,35.3629,402.551,5.4891,12.1074,11.6403
2014-12-29,1.275,9.4877,35.3202,401.6503,5.4893,12.1599,11.5666
2014-12-30,1.279,9.5222,35.4736,402.6211,5.4862,12.0561,11.5298
2014-12-31,1.2841,9.5602,35.5921,404.7037,5.4965,12.068,11.5943
2015-01-02,1.279,9.5205,35.4163,406.8592,5.503,12.1405,11.6216
2015-01-05,1.2767,9.4985,35.3545,406.4128,5.4893,12.067,11.5784
2015-01-06,1.2727,9.4702,35.2155,405.9502,5.4907,11.9884,11.6506
2015-01-07,1.2762,9.496,35.5269,406.9167,5.4957,12.0359,11.6511
2015-01-08,1.2789,9.5143,35.6786,404.77,5.4781,12.131,11.5098
2015-01-09,1.2801,9.5234,36.0964,405.5127,5.4541,12.1631,11.5645
2015-01-12,1.281,9.5295,36.315,408.7515,5.4831,12.2436,11.7188
2015-01-13,1.2881,9.5821,36.4922,409.9916,5.5134,12.2154,11.7418
2015-01-14,1.2907,9.6012,36.252,412.4431,5.4954,12.2755,11.6327
2015-01-15,1.3091,9.7316,36.5985,420.2061,5.6352,12.3449,11.6048
2015-01-16,1.315,9.772,36.6957,420.4499,5.6721,12.3253,11.5175
2015-01-19,1.3031,9.6868,36.3912,416.5974,5.6425,12.323,11.5624
2015-01-20,1.3129,9.7579,36.7547,416.8976,5.6827,12.4255,11.6555
2015-01-21,1.3046,9.7001,36.4796,410.2206,5.6023,12.3837,11.5217
2015-01-22,1.3214,9.834,36.8171,413.4412,5.6198,12.3567,11.5134
2015-01-23,1.336,9.9447,37.0045,414.3473,5.6235,12.4326,11.68
2015-01-26,1.3372,9.9602,37.1073,415.8547,5.6348,12.5061,11.6905
2015-01-27,1.3335,9.927,37.1484,415.1437,5.6522,12.4203,11.7462
2015-01-28,1.3385,9.9642,37.222,418.1587,5.6747,12.5033,11.7992
2015-01-29,1.3299,9.8999,36.987,413.3973,5.6022,12.4433,11.767
2015-01-30,1.3309,9.9076,36.9275,413.8069,5.5732,12.4258,11.6429
2015-02-02,1.3256,9.8679,36.8253,412.5545,5.5427,12.4684,11.4723
